MSSubClass,MSZoning,LotArea,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,MiscVal,SaleType,SaleCondition,SalePrice,YearBuilt_Old,YearRemodAdd_Old,GarageYrBlt_Old,YrSold_Old
160,FV,3735,3,Lvl,FR3,0,Somerst,Norm,Norm,TwnhsE,2Story,7,5,Hip,CompShg,MetalSd,MetalSd,BrkFace,218.0,3,2,PConc,4,3,1,6,450,1,0,241,691,GasA,4,1,SBrkr,713,739,0,1452,1,0,2,1,3,1,3,6,Typ,0,Detchd,1,2,506,3,3,Y,0,34,0,0,0,0,WD,Normal,183900,11,11,11.0,4
190,RM,10120,0,Bnk,Inside,0,OldTown,Feedr,Norm,2fmCon,2.5Unf,7,4,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,1,2,CBlock,3,3,1,1,0,1,0,925,925,GasA,2,0,FuseF,964,925,0,1889,0,0,1,1,4,2,2,9,Typ,1,Detchd,1,1,308,3,3,N,0,0,264,0,0,0,WD,Normal,122000,100,60,50.0,3
20,RL,13214,0,HLS,Inside,0,Timber,Norm,Norm,1Fam,1Story,9,5,Hip,CompShg,Stucco,CmentBd,None,0.0,4,2,PConc,5,3,4,1,0,1,0,2002,2002,GasA,4,1,SBrkr,2018,0,0,2018,0,0,2,0,3,1,4,10,Typ,1,Attchd,3,3,746,3,3,Y,144,76,0,0,0,0,WD,Normal,378500,2,1,1.0,0
50,RL,14100,0,Lvl,Inside,1,Crawfor,Norm,Norm,1Fam,1.5Fin,8,9,Gable,CompShg,Stucco,Stucco,BrkFace,632.0,2,3,CBlock,3,3,2,3,192,1,0,536,728,GasA,4,1,SBrkr,1968,1479,0,3447,0,0,3,1,4,1,3,11,Typ,2,BuiltIn,1,3,1014,3,3,Y,314,12,0,0,0,0,WD,Normal,381000,75,13,28.0,2
50,RL,11344,3,Lvl,Inside,0,NAmes,Feedr,Norm,1Fam,1.5Fin,5,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,180.0,2,2,CBlock,3,3,1,4,460,1,0,414,874,GasW,2,1,FuseA,874,650,0,1524,0,0,1,1,3,1,2,7,Typ,0,Attchd,1,1,315,3,3,Y,0,0,0,0,0,0,WD,Normal,144000,52,52,52.0,3
40,RL,23595,3,Low,Inside,2,ClearCr,Norm,Norm,1Fam,1Story,7,6,Shed,WdShake,Plywood,Plywood,None,0.0,3,2,PConc,4,3,4,6,1258,1,0,74,1332,GasA,2,1,SBrkr,1332,192,0,1524,2,0,0,1,0,1,3,4,Typ,1,Attchd,3,2,586,3,3,Y,268,0,0,0,0,0,WD,Normal,260000,31,31,31.0,0
20,RL,9156,0,Lvl,Inside,0,NWAmes,PosN,Norm,1Fam,1Story,6,7,Hip,CompShg,BrkFace,BrkFace,None,0.0,2,2,CBlock,3,3,1,1,0,1,0,1489,1489,GasA,3,1,SBrkr,1489,0,0,1489,0,0,2,0,3,1,3,7,Typ,1,Attchd,2,2,462,3,3,Y,0,0,0,0,0,0,WD,Normal,185750,42,42,42.0,1
20,RL,13526,0,Lvl,CulDSac,0,Sawyer,Norm,Norm,1Fam,1Story,5,6,Hip,CompShg,HdBoard,Plywood,BrkFace,114.0,2,2,CBlock,3,3,1,4,560,2,375,0,935,GasA,2,1,SBrkr,935,0,0,935,1,0,1,0,3,1,2,5,Typ,0,Attchd,1,1,288,3,3,Y,180,0,0,0,0,0,WD,Normal,137000,45,45,45.0,4
80,RL,11512,0,Lvl,Corner,0,Edwards,Norm,Norm,1Fam,SLvl,6,7,Gable,CompShg,Plywood,Plywood,BrkFace,84.0,2,2,CBlock,3,3,3,5,719,1,0,300,1019,GasA,3,1,SBrkr,1357,0,0,1357,1,0,1,0,2,1,4,5,Typ,1,Basment,2,1,312,3,3,Y,0,0,0,0,163,0,WD,Normal,177000,51,4,51.0,2
50,RL,5362,3,Lvl,Corner,0,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,2,2,PConc,3,3,1,1,0,1,0,661,661,GasA,4,1,SBrkr,661,589,0,1250,0,0,2,0,3,1,2,8,Typ,1,Detchd,1,2,552,3,3,Y,242,0,81,0,0,0,WD,Normal,139000,100,7,25.0,3
90,RL,11345,3,Lvl,Corner,0,NAmes,Feedr,Norm,Duplex,2Story,5,5,Gable,Roll,AsbShng,AsbShng,Stone,567.0,2,2,CBlock,3,3,1,3,220,1,0,708,928,GasA,3,1,FuseA,928,992,0,1920,0,0,2,0,4,2,2,10,Typ,0,Detchd,1,2,400,3,2,Y,0,0,0,0,0,0,WD,Normal,137000,62,60,62.0,3
60,RL,12936,0,Lvl,CulDSac,0,NWAmes,Norm,Norm,1Fam,2Story,6,6,Gable,CompShg,HdBoard,Plywood,None,0.0,2,2,CBlock,3,4,1,4,593,1,0,130,723,GasA,2,1,SBrkr,735,660,0,1395,0,1,1,1,3,1,2,6,Typ,1,Attchd,1,2,497,3,3,Y,294,116,0,0,0,0,WD,Normal,162000,38,38,38.0,1
80,RL,17871,0,Lvl,CulDSac,0,NWAmes,Norm,Norm,1Fam,SLvl,6,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,359.0,2,2,CBlock,4,3,3,5,528,1,0,1152,1680,GasA,1,1,SBrkr,1724,0,0,1724,1,0,1,1,3,1,2,7,Typ,1,Attchd,2,2,480,3,3,Y,0,0,0,0,0,0,WD,Normal,197900,43,34,43.0,1
60,RL,9473,3,Lvl,Inside,0,CollgCr,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,None,103.68526170798899,3,2,PConc,4,3,1,6,804,1,0,324,1128,GasA,4,1,SBrkr,1128,903,0,2031,1,0,2,1,3,1,3,7,Typ,1,Attchd,2,2,577,3,3,Y,0,211,0,0,0,0,WD,Normal,237000,8,8,8.0,2
50,C (all),7500,3,Lvl,Inside,0,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,4,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,3,CBlock,3,3,1,1,0,1,0,698,698,GasA,2,1,FuseA,698,430,0,1128,0,0,1,0,2,1,2,6,Typ,0,Detchd,2,2,528,3,3,Y,30,0,164,0,0,0,COD,Abnorml,68400,90,60,30.0,0
20,RL,9808,0,Lvl,Inside,0,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,110.0,3,2,PConc,4,3,1,6,788,1,0,785,1573,GasA,4,1,SBrkr,1573,0,0,1573,1,0,2,0,3,1,3,6,Typ,0,Attchd,2,2,544,3,3,Y,0,72,0,0,0,0,WD,Normal,227000,8,8,8.0,1
20,RL,8049,0,Lvl,CulDSac,0,Timber,Norm,Norm,1Fam,1Story,7,5,Hip,CompShg,HdBoard,HdBoard,BrkFace,54.0,2,2,CBlock,4,3,1,5,1053,1,0,256,1309,GasA,2,1,SBrkr,1339,0,0,1339,1,0,2,0,2,1,2,6,Typ,1,Attchd,3,2,484,4,4,Y,0,58,0,0,90,0,WD,Normal,180000,20,20,20.0,4
20,RL,8800,0,Lvl,Inside,0,CollgCr,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,2,CBlock,4,3,2,2,532,3,144,364,1040,GasA,2,1,SBrkr,1040,0,0,1040,0,0,2,0,3,1,3,5,Typ,0,Detchd,1,2,484,3,3,Y,0,0,0,0,288,0,WD,Normal,150500,33,2,33.0,1
90,RL,9400,3,Low,Corner,0,Mitchel,Norm,Norm,Duplex,2Story,6,5,Mansard,CompShg,MetalSd,Wd Shng,None,0.0,2,2,CBlock,3,3,3,1,0,1,0,912,912,GasA,2,1,SBrkr,912,912,0,1824,0,0,2,2,4,2,2,8,Typ,0,Attchd,1,0,0,3,3,Y,128,0,0,0,0,0,WD,Normal,139000,39,39,-1.0,0
50,RL,9638,3,Lvl,Inside,0,SWISU,Feedr,Norm,1Fam,1.5Fin,6,7,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,2,2,PConc,3,3,1,1,0,1,0,804,804,GasA,4,1,SBrkr,1699,748,0,2447,0,0,2,0,4,1,3,10,Min2,1,Detchd,1,1,336,3,3,Y,272,0,42,0,116,0,WD,Normal,169000,91,20,41.0,0
50,RM,6000,3,Lvl,Inside,0,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,1,CBlock,3,3,1,1,0,1,0,780,780,GasA,4,1,FuseF,825,587,0,1412,0,0,1,0,4,1,2,6,Typ,1,Detchd,1,1,280,3,3,Y,45,0,0,0,0,0,WD,Normal,132500,71,60,71.0,1
20,RL,9790,3,Lvl,Inside,0,NWAmes,Feedr,Norm,1Fam,1Story,6,5,Hip,CompShg,HdBoard,HdBoard,BrkFace,451.0,2,2,CBlock,3,3,1,5,569,3,81,678,1328,GasA,2,1,SBrkr,1328,0,0,1328,1,0,1,1,3,1,2,6,Typ,2,Attchd,1,2,528,3,3,Y,0,26,0,0,0,0,WD,Normal,143000,47,47,47.0,0
20,RL,36500,0,Low,Inside,1,ClearCr,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,Wd Sdng,Wd Sdng,BrkCmn,621.0,2,3,CBlock,3,3,3,3,812,1,0,812,1624,GasA,1,1,SBrkr,1582,0,0,1582,0,1,2,0,4,1,2,7,Typ,0,Attchd,1,2,390,3,3,N,168,198,0,0,0,0,WD,Normal,190000,46,46,46.0,4
120,RL,5664,0,Lvl,Inside,0,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,2,PConc,4,3,1,6,1158,1,0,343,1501,GasA,4,1,SBrkr,1659,0,0,1659,1,0,2,0,2,1,4,5,Typ,1,Attchd,3,2,499,3,3,Y,212,59,0,0,0,0,WD,Normal,278000,10,10,10.0,1
60,RL,11065,0,Lvl,Inside,0,NridgHt,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,788.0,3,2,PConc,4,3,2,1,0,1,0,1085,1085,GasA,4,1,SBrkr,1120,850,0,1970,0,0,2,1,3,1,4,8,Typ,1,BuiltIn,3,3,753,3,3,Y,177,74,0,0,0,0,New,Partial,281000,4,4,4.0,4
80,RL,14112,0,Lvl,Corner,0,NAmes,Norm,Norm,1Fam,SLvl,5,7,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,86.0,2,2,PConc,3,3,3,6,1014,1,0,138,1152,GasA,2,1,SBrkr,1152,0,0,1152,1,0,1,0,3,1,2,6,Typ,1,Attchd,2,2,484,3,3,Y,227,0,0,0,0,0,WD,Normal,180500,46,46,46.0,0
160,RM,1680,3,Lvl,Inside,0,BrDale,Norm,Norm,Twnhs,2Story,5,7,Gable,CompShg,CemntBd,CmentBd,BrkFace,268.0,2,2,CBlock,3,3,1,5,231,1,0,399,630,GasA,2,1,SBrkr,630,672,0,1302,0,0,2,1,3,1,2,6,Typ,0,Detchd,1,1,264,3,3,Y,185,0,0,0,0,0,WD,Normal,119500,38,38,38.0,1
70,RM,6600,3,Lvl,Corner,0,OldTown,Norm,Norm,1Fam,2Story,5,4,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,Stone,3,3,1,1,0,1,0,994,994,GasA,2,0,SBrkr,1378,994,0,2372,0,0,2,0,4,2,2,11,Min2,0,Attchd,2,1,432,3,3,Y,0,287,0,0,0,0,WD,Normal,107500,118,45,25.0,1
60,RL,10140,3,Lvl,Inside,0,NWAmes,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,2,PConc,4,3,1,6,194,1,0,638,832,GasA,2,1,SBrkr,832,832,0,1664,0,0,2,1,4,1,2,8,Typ,1,Attchd,2,2,528,3,3,Y,0,28,0,0,259,0,WD,Normal,162900,34,34,34.0,4
20,RL,8172,3,Lvl,Inside,0,Edwards,Norm,Norm,1Fam,1Story,5,7,Hip,CompShg,WdShing,Plywood,None,0.0,2,2,CBlock,3,3,1,3,167,1,0,697,864,GasA,2,1,SBrkr,864,0,0,864,1,0,1,0,2,1,2,5,Typ,0,Detchd,1,2,572,3,3,N,0,0,0,0,0,0,WD,Normal,115000,55,20,53.0,4
20,RL,8400,3,Lvl,Inside,0,NAmes,Feedr,Norm,1Fam,1Story,5,5,Hip,CompShg,HdBoard,HdBoard,BrkFace,168.0,2,2,CBlock,3,3,3,4,1016,1,0,36,1052,GasA,3,1,SBrkr,1052,0,0,1052,1,0,1,1,3,1,2,5,Typ,0,Attchd,2,1,288,3,3,Y,356,0,0,0,0,0,WD,Normal,138500,42,42,42.0,4
20,RL,8700,3,Lvl,Inside,0,NAmes,Norm,Norm,1Fam,1Story,5,6,Hip,CompShg,MetalSd,MetalSd,BrkFace,148.0,2,3,CBlock,3,3,2,5,776,1,0,344,1120,GasA,3,1,SBrkr,1128,0,0,1128,1,0,2,0,3,1,2,6,Typ,0,Attchd,2,2,525,3,3,Y,192,20,123,0,0,0,WD,Normal,155000,47,47,47.0,2
180,RM,3675,3,Lvl,Inside,0,Edwards,Norm,Norm,TwnhsE,SFoyer,6,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,82.0,2,2,PConc,4,3,4,6,547,1,0,0,547,GasA,3,1,SBrkr,1072,0,0,1072,1,0,2,0,2,1,2,5,Typ,0,Basment,3,2,525,3,3,Y,0,44,0,0,0,0,New,Partial,140000,5,4,5.0,4
20,RL,7500,3,Lvl,Inside,0,NAmes,Norm,Norm,1Fam,1Story,5,7,Hip,CompShg,BrkFace,BrkFace,None,0.0,2,2,CBlock,3,3,1,2,340,3,906,0,1246,GasA,4,1,SBrkr,1246,0,0,1246,1,0,1,1,3,1,3,6,Typ,0,Attchd,2,1,305,3,3,Y,218,0,0,0,0,0,WD,Normal,154000,51,16,51.0,0
60,RL,10762,0,Lvl,CulDSac,0,Gilbert,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,344.0,3,2,PConc,4,3,1,6,694,1,0,284,978,GasA,4,1,SBrkr,1005,978,0,1983,0,0,2,1,3,1,3,9,Typ,1,Attchd,3,2,490,3,3,Y,0,0,0,0,0,0,WD,Normal,225000,11,11,11.0,1
70,RL,7500,0,Bnk,Inside,0,Crawfor,Norm,Norm,1Fam,2Story,6,7,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,CBlock,3,3,1,4,547,1,0,224,771,GasA,1,1,SBrkr,753,741,0,1494,0,0,1,0,3,1,3,7,Typ,2,Attchd,1,1,213,3,3,P,0,0,0,0,224,0,WD,Normal,177500,68,60,68.0,1
60,RL,10120,3,Lvl,Inside,0,NoRidge,Norm,Norm,1Fam,2Story,8,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,391.0,3,2,PConc,4,3,1,6,740,1,0,425,1165,GasA,4,1,SBrkr,1203,1323,0,2526,1,0,2,1,4,1,3,8,Typ,1,Attchd,2,3,844,3,3,Y,309,78,0,0,0,0,WD,Normal,290000,16,16,16.0,4
20,RL,8688,3,Lvl,Inside,0,Somerst,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,228.0,3,2,PConc,4,3,3,1,0,1,0,1616,1616,GasA,4,1,SBrkr,1616,0,0,1616,0,0,2,0,3,1,3,7,Typ,0,Attchd,2,3,834,3,3,Y,208,59,0,0,0,0,WD,Normal,232000,5,5,5.0,4
160,RM,3363,3,Lvl,Inside,0,Edwards,Norm,Norm,TwnhsE,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,3,2,PConc,4,3,1,1,0,1,0,976,976,GasA,4,1,SBrkr,976,732,0,1708,0,0,2,0,3,1,3,7,Maj1,0,Detchd,1,2,380,3,3,Y,0,40,0,0,0,0,WD,Normal,130000,6,6,6.0,4
20,RL,13173,0,Lvl,Corner,0,NridgHt,Norm,Norm,1Fam,1Story,9,5,Hip,CompShg,VinylSd,VinylSd,Stone,300.0,3,2,PConc,5,3,1,6,1572,1,0,80,1652,GasA,4,1,SBrkr,1652,0,0,1652,1,0,2,0,2,1,4,6,Typ,2,Attchd,3,2,840,3,3,Y,404,102,0,0,0,0,WD,Normal,325000,4,3,4.0,1
120,RL,6955,0,Lvl,Inside,0,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,94.0,3,2,PConc,4,3,1,1,0,1,0,1368,1368,GasA,4,1,SBrkr,1368,0,0,1368,0,0,2,0,2,1,3,6,Typ,1,Attchd,2,2,474,3,3,Y,132,35,0,0,0,0,New,Partial,202500,5,4,5.0,4
20,RL,8072,3,Lvl,Inside,0,CollgCr,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,3,PConc,4,4,1,5,746,1,0,244,990,GasA,4,1,SBrkr,990,0,0,990,1,0,1,0,3,1,2,5,Typ,0,Detchd,1,2,480,3,3,Y,0,64,0,0,0,0,WD,Normal,138000,16,15,10.0,1
20,RM,12000,3,Lvl,Inside,0,OldTown,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,CBlock,3,3,1,6,144,5,608,172,924,GasA,4,1,SBrkr,1122,0,0,1122,1,0,1,0,2,1,3,6,Typ,0,Attchd,1,2,528,3,3,Y,0,36,0,0,0,0,WD,Normal,147000,62,5,62.0,2
20,RL,7153,3,Lvl,Inside,0,SawyerW,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,88.0,2,2,CBlock,4,3,1,6,1200,1,0,78,1278,GasA,3,1,SBrkr,1294,0,0,1294,1,0,2,0,3,1,3,6,Typ,0,Attchd,2,2,496,3,3,Y,112,51,0,0,0,0,WD,Normal,179200,19,19,19.0,2
20,RL,17500,3,Lvl,Inside,0,Crawfor,PosA,Norm,1Fam,1Story,7,8,Gable,CompShg,BrkFace,HdBoard,None,0.0,3,3,PConc,4,3,3,6,1406,1,0,496,1902,GasA,2,1,SBrkr,1902,0,0,1902,1,0,2,0,3,1,4,7,Typ,2,Attchd,3,2,567,3,3,Y,0,207,162,0,0,0,WD,Normal,335000,51,8,51.0,0
20,RL,8814,3,Lvl,Inside,0,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,3,2,PConc,4,3,1,6,925,1,0,349,1274,GasA,4,1,SBrkr,1274,0,0,1274,1,0,2,0,3,1,3,6,Typ,0,Attchd,2,2,508,3,3,Y,264,98,0,0,0,0,New,Partial,203000,5,3,5.0,3
60,RL,9572,0,Lvl,Inside,0,NoRidge,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,336.0,3,2,PConc,5,3,1,6,482,1,0,971,1453,GasA,4,1,SBrkr,1453,1357,0,2810,0,0,2,1,4,1,3,9,Typ,1,Attchd,2,2,750,4,4,Y,500,0,0,0,0,0,WD,Normal,302000,20,20,20.0,3
60,RL,14774,0,Lvl,Corner,0,NoRidge,Norm,Norm,1Fam,2Story,9,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,165.0,3,2,PConc,4,3,1,1,0,1,0,1393,1393,GasA,4,1,SBrkr,1422,1177,0,2599,0,0,2,1,4,1,3,10,Typ,1,BuiltIn,3,3,779,3,3,Y,668,30,0,0,0,0,WD,Normal,333168,11,11,11.0,0
20,RL,8190,3,Lvl,Inside,0,Edwards,Norm,Norm,1Fam,1Story,4,6,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,CBlock,3,3,1,3,732,1,0,216,948,GasA,4,1,SBrkr,948,0,0,948,1,0,1,0,3,1,2,5,Typ,1,Detchd,1,1,280,3,3,Y,0,36,0,0,0,0,WD,Normal,119000,56,56,54.0,3
60,RL,11075,3,Lvl,Inside,0,NAmes,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,2,CBlock,2,3,2,5,500,2,276,176,952,GasA,2,1,SBrkr,1092,1020,0,2112,0,0,2,1,4,1,2,9,Typ,2,Attchd,1,2,576,3,3,Y,280,0,0,0,0,0,WD,Normal,206900,41,41,41.0,2
20,RL,10226,0,Lvl,Inside,0,CollgCr,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,270.0,3,2,PConc,5,3,4,1,0,1,0,1622,1622,GasA,4,1,SBrkr,1630,0,0,1630,1,0,2,0,3,1,4,8,Typ,1,Attchd,2,3,860,3,3,Y,172,42,0,0,0,0,WD,Normal,295493,2,2,2.0,1
120,FV,4230,3,Lvl,Corner,0,Somerst,Norm,Norm,TwnhsE,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,5,4,1,1,0,1,0,1352,1352,GasA,4,1,SBrkr,1352,0,0,1352,0,0,2,0,2,1,3,5,Typ,1,Attchd,2,2,466,3,3,Y,0,241,0,0,0,0,New,Partial,208900,4,3,4.0,3
20,RL,14781,1,Lvl,CulDSac,0,CollgCr,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,178.0,3,2,PConc,4,3,4,1,0,1,0,1753,1753,GasA,4,1,SBrkr,1787,0,0,1787,0,0,2,0,3,1,3,7,Typ,1,Attchd,2,3,748,3,3,Y,198,150,0,0,0,0,WD,Normal,275000,9,8,9.0,4
20,RL,10215,3,Bnk,Inside,0,Edwards,Norm,Norm,1Fam,1Story,4,5,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,132.0,2,2,PConc,3,3,1,5,492,1,0,372,864,GasA,4,1,SBrkr,948,0,0,948,0,0,1,0,3,1,2,5,Typ,0,Attchd,1,1,248,3,3,Y,0,0,0,0,0,0,WD,Normal,111000,56,56,56.0,3
20,RL,8400,3,Lvl,Inside,0,NAmes,Norm,Norm,1Fam,1Story,6,3,Hip,CompShg,BrkFace,BrkFace,None,0.0,2,2,CBlock,3,3,1,5,189,3,661,628,1478,GasA,3,1,SBrkr,1478,0,0,1478,1,0,1,1,3,1,2,6,Typ,2,Attchd,2,2,442,3,3,Y,114,0,0,0,216,0,WD,Normal,156500,53,53,53.0,1
20,RL,6627,0,Lvl,Corner,0,BrkSide,Feedr,Norm,1Fam,1Story,3,6,Hip,CompShg,VinylSd,VinylSd,None,0.0,2,2,CBlock,3,3,1,1,0,1,0,0,0,Floor,2,0,SBrkr,720,0,0,720,0,0,1,0,2,1,2,4,Typ,0,Detchd,1,1,287,3,2,Y,0,0,0,0,0,0,WD,Normal,72500,61,60,55.0,2
60,RL,10186,0,Lvl,Inside,0,NoRidge,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,2,PConc,4,3,1,6,674,1,0,76,750,GasA,4,1,SBrkr,1061,862,0,1923,1,0,2,1,3,1,3,8,Typ,1,Attchd,2,2,564,3,3,Y,240,39,0,0,0,0,WD,Normal,190000,18,18,18.0,0
30,RL,5330,3,HLS,Inside,0,BrkSide,Norm,Norm,1Fam,1Story,4,7,Hip,CompShg,VinylSd,VinylSd,None,0.0,1,2,CBlock,3,3,1,2,280,1,0,140,420,GasA,3,1,SBrkr,708,0,0,708,0,0,1,0,2,1,1,5,Typ,0,Attchd,1,0,0,3,3,Y,164,0,0,0,0,0,WD,Normal,82500,70,60,-1.0,1
20,RL,9986,3,Lvl,Inside,0,Somerst,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,428.0,3,2,PConc,5,3,3,1,0,1,0,1795,1795,GasA,4,1,SBrkr,1795,0,0,1795,0,0,2,0,2,1,3,7,Typ,1,Attchd,2,3,895,3,3,Y,0,49,0,0,0,0,New,Partial,147000,4,3,3.0,3
30,RM,3636,3,Lvl,Inside,0,IDOTRR,Norm,Norm,1Fam,1Story,4,4,Gable,CompShg,AsbShng,AsbShng,None,0.0,2,2,BrkTil,3,2,1,1,0,1,0,796,796,GasA,1,0,SBrkr,796,0,0,796,0,0,1,0,2,1,2,5,Typ,0,Attchd,1,0,0,3,3,N,0,0,100,0,0,0,WD,Normal,55000,88,60,-1.0,2
30,RH,4270,3,Bnk,Inside,1,Edwards,Norm,Norm,1Fam,1Story,3,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,BrkTil,3,3,1,3,544,1,0,0,544,GasA,4,1,SBrkr,774,0,0,774,0,0,1,0,3,1,3,6,Typ,0,Attchd,1,0,0,3,3,Y,0,0,286,0,0,0,WD,Normal,79000,79,4,-1.0,3
20,RL,6600,3,Lvl,Inside,0,Mitchel,Norm,Norm,1Fam,1Story,5,9,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,1,5,641,1,0,175,816,GasA,4,1,SBrkr,816,0,0,816,0,1,1,0,3,1,3,5,Typ,1,Attchd,1,1,264,3,3,Y,0,0,0,0,0,0,WD,Normal,130500,28,2,28.0,2
50,RM,10440,3,Lvl,Corner,0,OldTown,Norm,Norm,1Fam,1.5Fin,6,7,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,3,BrkTil,4,3,1,2,493,1,0,1017,1510,GasW,4,1,SBrkr,1584,1208,0,2792,0,0,2,0,5,1,2,8,Mod,2,Detchd,1,2,520,2,3,Y,0,547,0,0,480,1150,WD,Normal,256000,90,60,90.0,2
60,RL,9084,0,Lvl,Inside,0,Gilbert,Norm,Norm,1Fam,2Story,7,5,Hip,CompShg,VinylSd,VinylSd,None,0.0,2,2,PConc,4,3,1,1,0,1,0,935,935,GasA,3,1,SBrkr,955,677,0,1632,0,0,2,1,3,1,2,8,Typ,1,Attchd,3,2,462,3,3,Y,0,28,0,0,0,0,WD,Normal,176500,12,12,12.0,4
20,RL,10000,3,Lvl,Inside,0,Somerst,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,VinylSd,VinylSd,Stone,410.0,3,2,PConc,4,4,3,1,0,1,0,1588,1588,GasA,4,1,SBrkr,1588,0,0,1588,0,0,2,0,3,1,3,7,Typ,1,Attchd,2,3,825,3,3,Y,144,45,0,0,0,0,WD,Normal,227000,4,4,4.0,3
80,RL,10780,0,Lvl,Inside,0,CollgCr,Norm,Norm,1Fam,SLvl,5,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,CBlock,3,3,3,5,483,1,0,428,911,GasA,3,1,SBrkr,954,0,0,954,0,0,1,0,3,1,2,6,Typ,0,Detchd,1,2,576,3,3,Y,0,0,0,0,0,0,WD,Normal,132500,34,34,34.0,4
20,RL,8877,3,Lvl,Inside,1,Edwards,Norm,Norm,1Fam,1Story,4,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,CBlock,3,3,2,5,690,1,0,126,816,GasA,4,1,SBrkr,816,0,0,816,1,0,1,0,2,1,2,3,Typ,1,Detchd,1,1,288,2,2,Y,0,0,0,0,0,0,WD,Normal,100000,72,52,52.0,1
